identifier,latitude,longitude,resource,taille
3351331186,29.8,106.5,RESOURCE_SILK,1.5
1304112368,29.83,115.11,RESOURCE_SILK,1.5
2417706912,29.91,102.23,RESOURCE_SILK,1.5
2417279394,30.19,119.36,RESOURCE_SILK,1.5
2417642205,30.27,120.17,RESOURCE_SILK,1.5
2417358580,30.29,108.93,RESOURCE_SILK,1.5
1304122776,30.31,112.26,RESOURCE_SILK,1.5
1304122052,30.55,114.32,RESOURCE_SILK,1.5
1304119634,30.66,113.17,RESOURCE_SILK,1.5
1303687161,30.71,104.09,RESOURCE_SILK,1.5
685750883,30.93,78.4,RESOURCE_SILK,1.5
2417478653,30.96,111.26,RESOURCE_SILK,1.5
2417458200,31.05,109.41,RESOURCE_SILK,1.5
1304117385,31.1,112.11,RESOURCE_SILK,1.5
1030694717,31.16,121.44,RESOURCE_SILK,1.5
1931751807,31.17,130.79,RESOURCE_SILK,1.5
3350247070,31.2,29.95,RESOURCE_SILK,1.5
1030694751,31.24,120.41,RESOURCE_SILK,1.5
1030694757,31.53,120.32,RESOURCE_SILK,1.5
2975378699,31.64,75.01,RESOURCE_SILK,1.5
1030694722,31.66,120.83,RESOURCE_SILK,1.5
2417323915,31.73,111.15,RESOURCE_SILK,1.5
2265902011,31.77,35.23,RESOURCE_SILK,1.5
2417407612,31.79,115.4,RESOURCE_SILK,1.5
2417413491,31.82,108.62,RESOURCE_SILK,1.5
1030694716,31.92,119.17,RESOURCE_SILK,1.5
1030828540,32.23,106.29,RESOURCE_SILK,1.5
2417737268,32.3,118.3,RESOURCE_SILK,1.5
2417656822,32.36,113.4,RESOURCE_SILK,1.5
1999407357,32.4,111.9,RESOURCE_SILK,1.5
3415778819,32.65,51.68,RESOURCE_SILK,1.5
1303687204,32.68,109.03,RESOURCE_SILK,1.5
2598667413,32.73,74.86,RESOURCE_SILK,1.5
1291141739,32.77,35.74,RESOURCE_SILK,1.5
1830680053,32.77,132.63,RESOURCE_SILK,1.5
2417273089,32.79,120.51,RESOURCE_SILK,1.5
1030694779,32.87,118.58,RESOURCE_SILK,1.5
3456049787,32.9,35.09,RESOURCE_SILK,1.5
2417606112,32.94,104.68,RESOURCE_SILK,1.5
2417759808,33.03,108.24,RESOURCE_SILK,1.5
2417351266,33.04,111.84,RESOURCE_SILK,1.5
2464995255,33.08,107.05,RESOURCE_SILK,1.5
2426377586,33.11,70.87,RESOURCE_SILK,1.5
3002187954,33.24,126.31,RESOURCE_SILK,1.5
1830496593,33.34,135.56,RESOURCE_SILK,1.5
1030694686,33.35,120.16,RESOURCE_SILK,1.5
1830682697,33.37,134.03,RESOURCE_SILK,1.5
1339119396,33.5,36.3,RESOURCE_SILK,1.5
1830680102,33.5,133.57,RESOURCE_SILK,1.5
1830682808,33.52,133.33,RESOURCE_SILK,1.5
2417508853,33.53,109.88,RESOURCE_SILK,1.5
1030694741,33.6,119.06,RESOURCE_SILK,1.5
1030694732,33.75,120.26,RESOURCE_SILK,1.5
2417532200,33.96,112.03,RESOURCE_SILK,1.5
2417453768,33.97,107.24,RESOURCE_SILK,1.5
2417400859,33.98,108.2,RESOURCE_SILK,1.5
1303687168,34.01,108.57,RESOURCE_SILK,1.5
615358155,34.05,70.47,RESOURCE_SILK,1.5
2417378437,34.05,111.04,RESOURCE_SILK,1.5
1830635917,34.05,134.53,RESOURCE_SILK,1.5
685750880,34.07,74.59,RESOURCE_SILK,1.5
3002176416,34.28,126.2,RESOURCE_SILK,1.5
1030694737,34.31,117.53,RESOURCE_SILK,1.5
2200599748,34.32,126.76,RESOURCE_SILK,1.5
2573693306,34.35,73.47,RESOURCE_SILK,1.5
615358204,34.38,76.76,RESOURCE_SILK,1.5
1339016842,34.39,47.44,RESOURCE_SILK,1.5
3002191403,34.39,125.3,RESOURCE_SILK,1.5
1830491434,34.41,135.51,RESOURCE_SILK,1.5
615358206,34.51,76.63,RESOURCE_SILK,1.5
1830489594,34.51,133.22,RESOURCE_SILK,1.5
3001649065,34.52,126.46,RESOURCE_SILK,1.5
3002151879,34.52,126.68,RESOURCE_SILK,1.5
615358178,34.53,70.55,RESOURCE_SILK,1.5
1830496270,34.53,134.39,RESOURCE_SILK,1.5
615358173,34.55,69.03,RESOURCE_SILK,1.5
2417446800,34.56,105.72,RESOURCE_SILK,1.5
3002090601,34.6,127.55,RESOURCE_SILK,1.5
1030694755,34.61,119.51,RESOURCE_SILK,1.5
1931737361,34.61,136.31,RESOURCE_SILK,1.5
1830528039,34.67,135.15,RESOURCE_SILK,1.5
2974316570,34.72,33.27,RESOURCE_SILK,1.5
2647458778,34.78,32.42,RESOURCE_SILK,1.5
1563606232,34.85,72.45,RESOURCE_SILK,1.5
2417683060,34.86,110.44,RESOURCE_SILK,1.5
2634498749,34.91,138.18,RESOURCE_SILK,1.5
2645422914,34.99,24.75,RESOURCE_SILK,1.5
2417500760,35.06,114.51,RESOURCE_SILK,1.5
3333403413,35.09,136.85,RESOURCE_SILK,1.5
234426260,35.14,139.65,RESOURCE_SILK,1.5
2646832197,35.17,24.47,RESOURCE_SILK,1.5
3002014677,35.18,129.03,RESOURCE_SILK,1.5
2645608179,35.19,25.71,RESOURCE_SILK,1.5
1829926163,35.23,139.09,RESOURCE_SILK,1.5
2417410711,35.29,111.67,RESOURCE_SILK,1.5
1563588227,35.3,75.62,RESOURCE_SILK,1.5
2648710512,35.51,23.94,RESOURCE_SILK,1.5
234426266,35.51,139.38,RESOURCE_SILK,1.5
234426264,35.51,139.5,RESOURCE_SILK,1.5
3001523927,35.52,127.47,RESOURCE_SILK,1.5
3001996570,35.52,127.96,RESOURCE_SILK,1.5
615357961,35.53,74.68,RESOURCE_SILK,1.5
3002006778,35.57,128.85,RESOURCE_SILK,1.5
1304124498,35.58,116.99,RESOURCE_SILK,1.5
1830201297,35.63,136.13,RESOURCE_SILK,1.5
729271315,35.65,134.62,RESOURCE_SILK,1.5
615358177,35.67,71.38,RESOURCE_SILK,1.5
2417326420,35.69,105.05,RESOURCE_SILK,1.5
2417558664,35.73,107.63,RESOURCE_SILK,1.5
1847759041,35.74,118.01,RESOURCE_SILK,1.5
3001601649,35.8,126.42,RESOURCE_SILK,1.5
2244457147,35.83,137.95,RESOURCE_SILK,1.5
1303687193,35.88,114.46,RESOURCE_SILK,1.5
381823716,35.96,140.56,RESOURCE_SILK,1.5
731108650,36.1,37.13,RESOURCE_SILK,1.5
615358196,36.1,73.95,RESOURCE_SILK,1.5
1211530918,36.14,120.68,RESOURCE_SILK,1.5
615357962,36.15,72.48,RESOURCE_SILK,1.5
2974419598,36.16,23.03,RESOURCE_SILK,1.5
788647561,36.18,27.88,RESOURCE_SILK,1.5
615357963,36.28,72.52,RESOURCE_SILK,1.5
3002079642,36.51,127.4,RESOURCE_SILK,1.5
3002094329,36.51,128.77,RESOURCE_SILK,1.5
3001525431,36.56,127.68,RESOURCE_SILK,1.5
2244472561,36.57,138.21,RESOURCE_SILK,1.5
3002217594,36.59,126.49,RESOURCE_SILK,1.5
2417724331,36.6,113.72,RESOURCE_SILK,1.5
1338966523,36.61,31.78,RESOURCE_SILK,1.5
2417716853,36.65,116.99,RESOURCE_SILK,1.5
1830199816,36.65,137.4,RESOURCE_SILK,1.5
1829626851,36.66,139.06,RESOURCE_SILK,1.5
2648009734,36.67,22.38,RESOURCE_SILK,1.5
2649030987,36.71,22.95,RESOURCE_SILK,1.5
2417692451,36.75,112.69,RESOURCE_SILK,1.5
381824127,36.78,140.36,RESOURCE_SILK,1.5
2645441555,36.84,28.65,RESOURCE_SILK,1.5
2417311002,36.85,81.67,RESOURCE_SILK,1.5
3408239080,36.86,30.62,RESOURCE_SILK,1.5
2648542356,36.98,24.73,RESOURCE_SILK,1.5
2643496858,37.04,27.42,RESOURCE_SILK,1.5
2417676760,37.06,82.69,RESOURCE_SILK,1.5
2417463423,37.14,109.67,RESOURCE_SILK,1.5
2646432362,37.24,27.6,RESOURCE_SILK,1.5
1303687186,37.27,121.54,RESOURCE_SILK,1.5
2417347414,37.28,114.51,RESOURCE_SILK,1.5
2417276418,37.35,111.17,RESOURCE_SILK,1.5
615358203,37.38,71.68,RESOURCE_SILK,1.5
1338981241,37.5,27.51,RESOURCE_SILK,1.5
2244183150,37.51,23.38,RESOURCE_SILK,1.5
3350459124,37.51,121.33,RESOURCE_SILK,1.5
3002033407,37.51,127.85,RESOURCE_SILK,1.5
3001648031,37.51,130.91,RESOURCE_SILK,1.5
3001681069,37.52,127.27,RESOURCE_SILK,1.5
615358202,37.58,71.52,RESOURCE_SILK,1.5
2417625421,37.6,113.7,RESOURCE_SILK,1.5
2417461940,37.61,110.03,RESOURCE_SILK,1.5
3002198656,37.61,125.71,RESOURCE_SILK,1.5
2974438851,37.66,24.34,RESOURCE_SILK,1.5
2646591108,37.69,26.94,RESOURCE_SILK,1.5
2645504029,37.74,20.89,RESOURCE_SILK,1.5
2417756050,37.78,107.4,RESOURCE_SILK,1.5
3001538630,37.79,128.92,RESOURCE_SILK,1.5
3002059094,37.81,124.68,RESOURCE_SILK,1.5
2645511748,37.83,30.52,RESOURCE_SILK,1.5
2647313637,37.87,32.5,RESOURCE_SILK,1.5
1212146033,37.93,22.15,RESOURCE_SILK,1.5
2417665116,37.96,109.29,RESOURCE_SILK,1.5
2649035902,38.28,26.37,RESOURCE_SILK,1.5
2649206192,38.31,29.72,RESOURCE_SILK,1.5
615357886,38.45,77.27,RESOURCE_SILK,1.5
1212148086,38.54,24.14,RESOURCE_SILK,1.5
1212151918,38.57,21.62,RESOURCE_SILK,1.5
2649202796,38.61,20.63,RESOURCE_SILK,1.5
2417674537,38.62,103.09,RESOURCE_SILK,1.5
2252014064,38.63,68.61,RESOURCE_SILK,1.5
2646662188,38.67,34.64,RESOURCE_SILK,1.5
1697778942,38.69,48.67,RESOURCE_SILK,1.5
2646876990,38.76,30.54,RESOURCE_SILK,1.5
1303687255,38.85,121.29,RESOURCE_SILK,1.5
2417324420,38.86,115.47,RESOURCE_SILK,1.5
2645685649,38.91,24.57,RESOURCE_SILK,1.5
1230972909,38.92,46.22,RESOURCE_SILK,1.5
615357904,38.98,75.52,RESOURCE_SILK,1.5
2974446765,39.02,125.74,RESOURCE_SILK,1.5
2836606537,39.08,46.51,RESOURCE_SILK,1.5
2833207694,39.21,26.23,RESOURCE_SILK,1.5
2417681799,39.29,116.56,RESOURCE_SILK,1.5
3412662559,39.29,141.05,RESOURCE_SILK,1.5
1839044413,39.31,22.65,RESOURCE_SILK,1.5
2417691338,39.38,111.13,RESOURCE_SILK,1.5
615357885,39.5,76,RESOURCE_SILK,1.5
1303687230,39.63,115.43,RESOURCE_SILK,1.5
2648894566,39.65,20.84,RESOURCE_SILK,1.5
2417595006,39.71,115.83,RESOURCE_SILK,1.5
3328021378,39.82,64.23,RESOURCE_SILK,1.5
2417363838,39.83,119.48,RESOURCE_SILK,1.5
2977872646,39.84,30.49,RESOURCE_SILK,1.5
2649099056,39.85,22.55,RESOURCE_SILK,1.5
3302532712,39.87,32.79,RESOURCE_SILK,1.5
2243069035,39.95,141.74,RESOURCE_SILK,1.5
2649809328,39.99,23.61,RESOURCE_SILK,1.5
2294423264,39.99,116.55,RESOURCE_SILK,1.5
2443053104,40.02,126.33,RESOURCE_SILK,1.5
2648864073,40.07,66,RESOURCE_SILK,1.5
2417494967,40.51,118.69,RESOURCE_SILK,1.5
2649709330,40.53,72.8,RESOURCE_SILK,1.5
2417591565,40.64,116.58,RESOURCE_SILK,1.5
2283108476,40.88,71.45,RESOURCE_SILK,1.5
1303687228,41.01,123.36,RESOURCE_SILK,1.5
2417504875,41.33,86.26,RESOURCE_SILK,1.5
922367325,41.38,60.36,RESOURCE_SILK,1.5
2443066278,41.42,127.76,RESOURCE_SILK,1.5
2443061032,41.46,126.68,RESOURCE_SILK,1.5
3070416638,41.66,69.79,RESOURCE_SILK,1.5
2443060927,41.7,126.8,RESOURCE_SILK,1.5
2417557559,41.76,86.15,RESOURCE_SILK,1.5
2434932506,41.78,140.73,RESOURCE_SILK,1.5
2417696755,41.82,123.41,RESOURCE_SILK,1.5
2609499334,42.22,129.7,RESOURCE_SILK,1.5
2417402495,42.6,128.96,RESOURCE_SILK,1.5
2417596671,42.79,88.64,RESOURCE_SILK,1.5
2417402535,42.82,93.51,RESOURCE_SILK,1.5
2645742717,42.84,74.6,RESOURCE_SILK,1.5
2542911841,42.9,71.39,RESOURCE_SILK,1.5
2417657244,43.12,127,RESOURCE_SILK,1.5
2641522658,43.21,76.88,RESOURCE_SILK,1.5
2646097961,43.46,132.11,RESOURCE_SILK,1.5
2417319097,43.92,81.33,RESOURCE_SILK,1.5
3355535789,43.92,145.58,RESOURCE_SILK,1.5
3415403653,43.95,131.48,RESOURCE_SILK,1.5
2868291646,44.11,133.32,RESOURCE_SILK,1.5
2417759537,44.29,86.03,RESOURCE_SILK,1.5
2417439068,45.5,124.27,RESOURCE_SILK,1.5
1303687217,49.59,117.48,RESOURCE_SILK,1.5
54,-48.69,-69.7,RESOURCE_SILVER,10.46241739
52,-48.39,-68.31,RESOURCE_SILVER,10.06705094
47,-48.1,-66.65,RESOURCE_SILVER,12.79358427
48,-48.07,-68.7,RESOURCE_SILVER,12.33796019
981,-47.42,-72.48,RESOURCE_SILVER,12.34422024
50,-46.68,-70.28,RESOURCE_SILVER,11.96330658
23,-42.42,-68.82,RESOURCE_SILVER,11.96331295
385,-41.89,145.31,RESOURCE_SILVER,12.17830055
382,-41.85,145.52,RESOURCE_SILVER,9.376363156
378,-41.44,145.45,RESOURCE_SILVER,5.214935758
377,-41.27,145.79,RESOURCE_SILVER,9.369904942
44,-40.61,-66.01,RESOURCE_SILVER,12.42220367
1167,-37.41,-72.33,RESOURCE_SILVER,12.14488849
76,-37.34,149.57,RESOURCE_SILVER,12.73898065
2835,-37.12,175.55,RESOURCE_SILVER,12.61703263
387,-36.94,144.7,RESOURCE_SILVER,12.30753206
389,-36.86,147.48,RESOURCE_SILVER,9.64179806
316,-36.86,148.43,RESOURCE_SILVER,12.64831317
213,-36.3,150.02,RESOURCE_SILVER,12.64796932
41,-36.29,-68.46,RESOURCE_SILVER,12.39073729
2819,-36.23,175.42,RESOURCE_SILVER,12.62057347
42,-35.35,-68.39,RESOURCE_SILVER,12.27592515
180,-35.29,148.07,RESOURCE_SILVER,11.7843257
71,-35.15,149.8,RESOURCE_SILVER,12.74427216
87,-35.12,148.62,RESOURCE_SILVER,12.50552517
370,-35.11,138.88,RESOURCE_SILVER,12.43530164
85,-34.33,147.46,RESOURCE_SILVER,11.9597884
238,-33.87,149.47,RESOURCE_SILVER,12.59466284
80,-33.63,149.5,RESOURCE_SILVER,12.58269236
362,-33.58,139.08,RESOURCE_SILVER,12.13018463
356,-33.57,136.78,RESOURCE_SILVER,9.701432566
83,-33.28,149.19,RESOURCE_SILVER,12.58378964
312,-33.05,149.8,RESOURCE_SILVER,12.40309396
3313,-33.01,18.77,RESOURCE_SILVER,12.34721624
204,-32.89,147.74,RESOURCE_SILVER,11.8768044
373,-32.79,140.29,RESOURCE_SILVER,12.45832053
357,-32.65,136.02,RESOURCE_SILVER,12.51344705
285,-32.58,146.99,RESOURCE_SILVER,12.45084069
1189,-32.55,-70.72,RESOURCE_SILVER,12.24068178
289,-32.35,147.22,RESOURCE_SILVER,11.87475212
292,-32.23,145.74,RESOURCE_SILVER,12.62355196
1188,-32.18,-70.93,RESOURCE_SILVER,12.14471838
361,-32.07,138.37,RESOURCE_SILVER,9.294865327
86,-32.02,149.54,RESOURCE_SILVER,9.280705635
321,-31.96,141.47,RESOURCE_SILVER,12.44646655
327,-31.92,141.51,RESOURCE_SILVER,12.33930899
3576,-31.59,-55.5,RESOURCE_SILVER,10.1463553
374,-31.57,137.49,RESOURCE_SILVER,12.64231911
179,-31.4,146.72,RESOURCE_SILVER,12.63983038
25,-30.99,-65.23,RESOURCE_SILVER,10.06509607
429,-30.98,119.13,RESOURCE_SILVER,12.38857335
284,-30.91,150.94,RESOURCE_SILVER,12.61229746
412,-30.89,121.55,RESOURCE_SILVER,12.38469989
202,-30.88,146,RESOURCE_SILVER,12.59817554
413,-30.78,121.5,RESOURCE_SILVER,12.38864417
298,-30.77,152.93,RESOURCE_SILVER,11.60015765
314,-30.55,151.9,RESOURCE_SILVER,11.57727022
411,-30.49,121.35,RESOURCE_SILVER,12.5085448
313,-30.44,151.99,RESOURCE_SILVER,12.6278408
360,-30.38,138.57,RESOURCE_SILVER,12.18467535
3312,-29.95,22.3,RESOURCE_SILVER,10.89131725
248,-29.83,151.32,RESOURCE_SILVER,11.57637902
232,-29.77,152.66,RESOURCE_SILVER,12.4598036
1176,-29.76,-70.99,RESOURCE_SILVER,12.17961059
261,-29.5,151.48,RESOURCE_SILVER,11.50052894
197,-29.35,151.83,RESOURCE_SILVER,12.50937582
230,-29.12,152.55,RESOURCE_SILVER,12.34905982
36,-29.01,-67.77,RESOURCE_SILVER,12.37792711
1164,-28.85,-70.44,RESOURCE_SILVER,12.74285252
427,-28.78,116.96,RESOURCE_SILVER,11.60529496
310,-28.65,153.63,RESOURCE_SILVER,12.50060619
39,-28.6,-68.74,RESOURCE_SILVER,12.93162167
1161,-28.56,-70.54,RESOURCE_SILVER,12.18521156
40,-28.48,-68.63,RESOURCE_SILVER,8.668368019
311,-28.43,153.34,RESOURCE_SILVER,12.5003082
3294,-28.26,26.78,RESOURCE_SILVER,9.058935918
415,-28.14,120.46,RESOURCE_SILVER,12.50092272
421,-28.05,117.82,RESOURCE_SILVER,12.48673766
416,-28.01,120.55,RESOURCE_SILVER,12.50106047
1103,-27.82,-70.41,RESOURCE_SILVER,12.38542313
16,-27.61,-67.04,RESOURCE_SILVER,12.46265871
1097,-27.32,-69.83,RESOURCE_SILVER,12.38537298
4,-27.1,-66.92,RESOURCE_SILVER,12.46236853
57,-27.04,-65.97,RESOURCE_SILVER,12.39135232
354,-26.52,152.95,RESOURCE_SILVER,12.79299783
1079,-26.24,-69.19,RESOURCE_SILVER,12.14472902
344,-26.16,152.64,RESOURCE_SILVER,12.63361883
3309,-26.03,28.8,RESOURCE_SILVER,8.026496939
3297,-25.9,28,RESOURCE_SILVER,12.44170983
3311,-25.83,27.26,RESOURCE_SILVER,12.24253957
349,-25.77,151.96,RESOURCE_SILVER,12.42892015
3304,-25.65,31.07,RESOURCE_SILVER,10.81045496
420,-25.65,118.63,RESOURCE_SILVER,12.49005162
45,-25.62,-65.61,RESOURCE_SILVER,11.89608361
3307,-25.09,30.8,RESOURCE_SILVER,12.47295745
350,-24.82,151.37,RESOURCE_SILVER,12.2399812
3302,-24.6,27.63,RESOURCE_SILVER,12.22389783
1072,-24.41,-69.5,RESOURCE_SILVER,12.16278929
982,-24.33,-69.57,RESOURCE_SILVER,12.16032709
3301,-24.01,28.91,RESOURCE_SILVER,12.46579882
32,-23.92,-66.57,RESOURCE_SILVER,10.06228456
352,-23.64,150.38,RESOURCE_SILVER,4.941642423
3298,-23.46,28.88,RESOURCE_SILVER,12.60898115
394,-23.41,116.95,RESOURCE_SILVER,11.71783172
353,-23.3,150.65,RESOURCE_SILVER,10.70234519
396,-23.11,116.46,RESOURCE_SILVER,12.58143244
1062,-23.08,-69.03,RESOURCE_SILVER,12.32785656
333,-23.06,133.77,RESOURCE_SILVER,11.49924228
2808,-22.98,17.08,RESOURCE_SILVER,9.749986662
404,-22.94,122.6,RESOURCE_SILVER,10.33572441
397,-22.9,118.13,RESOURCE_SILVER,5.393627546
26,-22.85,-65.57,RESOURCE_SILVER,12.40940933
30,-22.69,-66.54,RESOURCE_SILVER,9.849295323
1071,-22.41,-68.95,RESOURCE_SILVER,6.466144724
347,-21.86,140.92,RESOURCE_SILVER,9.774744677
556,-21.84,-66.58,RESOURCE_SILVER,11.97363605
555,-21.63,-67.92,RESOURCE_SILVER,5.891644212
409,-21.34,119.39,RESOURCE_SILVER,12.51986097
408,-21.15,119.54,RESOURCE_SILVER,11.7154499
548,-21.09,-67.21,RESOURCE_SILVER,10.92293036
400,-21.06,116.95,RESOURCE_SILVER,12.26553895
5902,-21.05,32.22,RESOURCE_SILVER,12.54989282
341,-21.05,139.97,RESOURCE_SILVER,12.51863999
552,-20.96,-66.3,RESOURCE_SILVER,12.4766874
1184,-20.95,-68.85,RESOURCE_SILVER,12.60876725
562,-20.9,-46.71,RESOURCE_SILVER,11.98055753
1181,-20.78,-70.04,RESOURCE_SILVER,12.24522605
340,-20.63,140.69,RESOURCE_SILVER,11.75425465
337,-20.57,139.48,RESOURCE_SILVER,9.379323364
1929,-20.4,164.38,RESOURCE_SILVER,9.686263944
542,-20.08,-66.54,RESOURCE_SILVER,12.22635065
336,-19.97,138.78,RESOURCE_SILVER,12.22966709
538,-19.82,-65.99,RESOURCE_SILVER,12.29749345
1183,-19.8,-69.23,RESOURCE_SILVER,12.24068661
2817,-19.43,18.02,RESOURCE_SILVER,8.409385239
544,-19.4,-65.36,RESOURCE_SILVER,10.3549771
545,-19.32,-65.54,RESOURCE_SILVER,12.17933845
5904,-18.87,32.65,RESOURCE_SILVER,11.03690376
2452,-18.81,45.29,RESOURCE_SILVER,12.24621121
335,-18.73,138.61,RESOURCE_SILVER,12.2436237
1073,-18.62,-69.46,RESOURCE_SILVER,12.18444035
1074,-18.32,-69.28,RESOURCE_SILVER,12.14461737
343,-18.25,143.42,RESOURCE_SILVER,12.24000053
526,-18.17,-65.17,RESOURCE_SILVER,10.05779536
536,-18.15,-66.84,RESOURCE_SILVER,11.81312635
563,-17.91,-46.82,RESOURCE_SILVER,12.5205001
1841,-17.55,177.67,RESOURCE_SILVER,12.42958813
527,-17.38,-67.78,RESOURCE_SILVER,11.07328808
529,-17.31,-69.15,RESOURCE_SILVER,11.79168535
525,-17.2,-66.57,RESOURCE_SILVER,9.330609204
2450,-17.06,47.56,RESOURCE_SILVER,11.19962468
2987,-17.05,-70.71,RESOURCE_SILVER,10.92282212
5905,-16.94,30.3,RESOURCE_SILVER,12.26890189
2975,-15.94,-73.67,RESOURCE_SILVER,12.63528358
2976,-15.46,-72.09,RESOURCE_SILVER,12.16294591
334,-13.54,131.55,RESOURCE_SILVER,4.770684624
2979,-13.22,-75.23,RESOURCE_SILVER,12.6537348
2451,-13.19,49.33,RESOURCE_SILVER,12.24594219
5901,-12.08,26.43,RESOURCE_SILVER,9.680218993
2984,-11.8,-76.29,RESOURCE_SILVER,12.2971192
2983,-11.19,-76.52,RESOURCE_SILVER,12.50257446
2990,-10.93,-76.49,RESOURCE_SILVER,8.963544292
2971,-10.68,152.72,RESOURCE_SILVER,12.4565356
2972,-7.33,146.69,RESOURCE_SILVER,12.61758609
2266,-6.66,106.56,RESOURCE_SILVER,10.24455635
2265,-6.45,106.11,RESOURCE_SILVER,12.61928434
564,-6.42,-50.09,RESOURCE_SILVER,12.15864555
3478,-5.89,30.06,RESOURCE_SILVER,12.48412096
3073,-4.38,13.84,RESOURCE_SILVER,12.90666206
1834,-3.76,-78.51,RESOURCE_SILVER,12.25308027
1832,-3.1,-79.7,RESOURCE_SILVER,11.00519505
1833,-2.75,-79.37,RESOURCE_SILVER,11.00517843
2267,0.33,99.57,RESOURCE_SILVER,12.93224349
1783,1.17,-77.87,RESOURCE_SILVER,12.23948808
2453,3.38,102.93,RESOURCE_SILVER,12.93017329
2455,4.51,101.16,RESOURCE_SILVER,12.65263171
2246,5.27,-59.83,RESOURCE_SILVER,7.585281079
1780,5.34,-75.31,RESOURCE_SILVER,12.23916404
2456,6.03,116.66,RESOURCE_SILVER,9.629905604
1785,6.06,-73.49,RESOURCE_SILVER,12.23926078
1779,6.08,-75.77,RESOURCE_SILVER,12.23910115
1784,7.32,-72.88,RESOURCE_SILVER,12.63792973
2838,7.78,9.17,RESOURCE_SILVER,12.63492219
2997,8.24,126.03,RESOURCE_SILVER,11.79430019
2970,8.63,-77.57,RESOURCE_SILVER,12.33722809
1840,9.1,35.05,RESOURCE_SILVER,12.58083797
2839,9.76,8.63,RESOURCE_SILVER,12.57748102
67,12.97,-44.86,RESOURCE_SILVER,12.64557841
2837,13.57,1.43,RESOURCE_SILVER,12.23757616
3364,14.09,31.07,RESOURCE_SILVER,12.40448078
2247,14.22,-87.08,RESOURCE_SILVER,10.25930713
3363,14.23,24.66,RESOURCE_SILVER,10.55283957
2249,14.55,-86.48,RESOURCE_SILVER,12.62164649
2250,14.86,-88.05,RESOURCE_SILVER,11.13382961
5447,15.23,145.77,RESOURCE_SILVER,12.27581324
5900,15.62,44.78,RESOURCE_SILVER,12.35352235
2991,16.38,120.63,RESOURCE_SILVER,11.14994497
2709,16.64,-96.53,RESOURCE_SILVER,9.959820626
68,17.15,-46.39,RESOURCE_SILVER,12.63478216
2705,17.3,-96.43,RESOURCE_SILVER,9.732046587
2995,17.3,121.01,RESOURCE_SILVER,12.24129499
3366,17.97,36.35,RESOURCE_SILVER,10.55278733
5686,17.98,-64.8,RESOURCE_SILVER,10.53054835
2568,18.19,-100.15,RESOURCE_SILVER,9.87847739
2700,18.44,-99.02,RESOURCE_SILVER,9.915712522
2576,18.52,-99.6,RESOURCE_SILVER,12.50864456
1294,18.66,109.01,RESOURCE_SILVER,11.07714547
2449,18.91,102.67,RESOURCE_SILVER,12.32124784
2687,19.8,-100.17,RESOURCE_SILVER,9.195835686
2713,19.91,-97.94,RESOURCE_SILVER,12.36984404
2622,20.03,-103.91,RESOURCE_SILVER,9.92034467
2590,20.13,-98.67,RESOURCE_SILVER,9.156834104
2625,20.65,-104.43,RESOURCE_SILVER,11.71825529
2753,20.75,-88.92,RESOURCE_SILVER,12.2769178
2556,21,-101.27,RESOURCE_SILVER,12.41107259
2702,21.05,-105.12,RESOURCE_SILVER,9.238150073
2719,21.2,-99.75,RESOURCE_SILVER,9.363576348
2760,21.56,-103.03,RESOURCE_SILVER,9.558388209
1787,21.76,-83.03,RESOURCE_SILVER,10.25527055
1273,21.83,110.07,RESOURCE_SILVER,11.87983684
1789,22.21,-80.08,RESOURCE_SILVER,12.59478487
1262,22.22,111.68,RESOURCE_SILVER,12.35897397
2764,22.3,-101.58,RESOURCE_SILVER,9.167224081
1839,22.3,34.64,RESOURCE_SILVER,12.24316128
3263,22.4,44.4,RESOURCE_SILVER,12.40639783
1290,22.53,110.46,RESOURCE_SILVER,12.36712375
1265,22.69,111.48,RESOURCE_SILVER,12.40127341
2759,22.73,-102.43,RESOURCE_SILVER,9.16440114
1267,22.84,111.95,RESOURCE_SILVER,12.44986161
1256,23.02,112.81,RESOURCE_SILVER,11.9683166
1260,23.08,115.51,RESOURCE_SILVER,12.34294346
1764,23.1,101.19,RESOURCE_SILVER,12.47677131
2755,23.16,-102.87,RESOURCE_SILVER,9.327323087
1286,23.17,108.93,RESOURCE_SILVER,12.40822951
1757,23.27,99.26,RESOURCE_SILVER,12.40366452
1754,23.31,103.14,RESOURCE_SILVER,12.40480464
2726,23.42,-105.92,RESOURCE_SILVER,9.9209836
1756,23.47,103.79,RESOURCE_SILVER,11.81009241
3264,23.5,40.86,RESOURCE_SILVER,9.627470512
1763,23.5,101.75,RESOURCE_SILVER,11.81019642
1288,23.62,111.29,RESOURCE_SILVER,11.78825152
2772,23.63,-103.65,RESOURCE_SILVER,10.16831033
1254,23.63,116.54,RESOURCE_SILVER,11.87982298
2720,23.7,-100.9,RESOURCE_SILVER,9.238344568
1766,23.84,104.88,RESOURCE_SILVER,12.35326776
2758,24,-103.02,RESOURCE_SILVER,9.967916693
2551,24.08,-105.93,RESOURCE_SILVER,10.1276306
2459,24.13,-110.1,RESOURCE_SILVER,9.195023668
1838,24.23,34.83,RESOURCE_SILVER,9.335385861
2262,24.33,72.85,RESOURCE_SILVER,12.22462449
1283,24.35,112,RESOURCE_SILVER,11.96936248
2729,24.41,-106.69,RESOURCE_SILVER,9.748703339
